,Flow,max_interpacket_interval,min_interpacket_interval,avg_interpacket_interval,sum_interpacket_interval,max_packet_length,min_packet_length,avg_packet_length,sum_packet_length,mode_packet_length,label
186,64.98.93.80:51645<-->175.50.97.232:53,0.0160491466522216,0.0,0.005552738904953,0.044421911239624,138,54,69.66666666666667,627,54,normal
187,94.212.201.250:51646<-->84.110.44.9:443,4.007741928100586,0.0,0.199617896761213,4.191975831985474,1274,54,345.8636363636364,7609,54,normal
188,180.219.71.135:56507<-->168.151.59.46:443,15.014930963516235,0.0,1.409985810976762,366.5963108539581,1292,64,180.75095785440607,47176,75,normal
189,149.26.246.24:57661<-->35.48.253.179:443,20.924028873443604,0.0,0.3566261548262376,23.180700063705444,1292,63,154.22727272727272,10179,74,normal
190,124.143.111.194:51667<-->18.232.192.101:443,9.152777910232544,0.0,0.2019849134528118,9.291306018829346,1464,54,307.82978723404256,14468,54,normal
191,83.222.224.146:51672<-->71.163.63.152:443,3.194077968597412,0.0,0.0090111121165361,9.074189901351929,1514,54,1129.7996031746031,1138838,1514,normal
192,221.94.96.90:51697<-->244.215.70.221:443,4.508935928344727,0.0,0.0711919229422042,4.7698588371276855,1502,54,627.6176470588235,42678,54,normal
193,93.155.43.40:51698<-->227.102.247.211:443,4.20801305770874,0.0,0.1071888446807861,4.823498010635376,1514,54,588.695652173913,27080,54,normal
194,212.29.30.15:51701<-->95.18.100.119:53,0.0220708847045898,0.0,0.0065427422523498,0.0523419380187988,131,54,68.44444444444444,616,54,normal
195,127.149.0.102:51702<-->32.222.53.147:53,0.026386022567749,0.0,0.0064755082130432,0.0518040657043457,144,54,69.88888888888889,629,54,normal
196,8.220.178.209:51703<-->5.176.177.253:443,14.814313173294067,0.0,0.8997833448297837,15.296316862106323,1514,54,402.94444444444446,7253,54,normal
197,74.80.254.128:51704<-->144.228.160.32:53,0.0285091400146484,0.0,0.0083119869232177,0.0664958953857421,150,54,70.88888888888889,638,54,normal
198,64.40.137.199:51705<-->74.182.151.105:53,0.0282821655273437,0.0002548694610595,0.0082577466964721,0.0660619735717773,147,54,70.55555555555556,635,54,normal
199,58.46.235.35:51706<-->212.240.5.125:443,4.110958814620972,0.0,0.0305175559861319,4.272457838058472,1274,54,828.1489361702128,116769,1274,normal
200,204.51.112.186:51707<-->251.181.0.31:443,1.9520258903503416,0.0,0.0337673898727174,4.254691123962402,1274,54,770.5511811023622,97860,1274,normal
201,179.164.62.118:51714<-->143.73.199.201:443,0.7159121036529541,0.0,0.0102686448530717,1.2425060272216797,1466,54,924.8934426229508,112837,1466,normal
202,24.168.69.62:51717<-->61.195.148.103:53,0.0393478870391845,0.0,0.0080876350402832,0.0647010803222656,111,54,67.55555555555556,608,54,normal
203,18.0.169.142:51718<-->76.42.184.82:53,0.0413260459899902,0.0,0.0087348818778991,0.0698790550231933,144,54,71.22222222222223,641,54,normal
204,5.3.230.241:443<-->252.127.210.240:51719,0.2107870578765869,0.0,0.0146729783578352,0.645611047744751,1274,54,275.77777777777777,12410,54,normal
205,1.32.171.91:51732<-->78.191.177.61:443,45.01644587516785,0.0,9.235675802597632,240.12757086753845,1466,54,325.1851851851852,8780,54,normal
206,42.1.60.153:51735<-->67.24.56.207:443,7.312777042388916,0.0,0.2774489632359257,7.491122007369995,1466,54,317.85714285714283,8900,54,normal
207,140.77.207.26:51736<-->38.232.166.216:443,7.200429201126099,0.0,0.1778898762493598,7.293484926223755,1464,54,285.3333333333333,11984,54,normal
208,83.101.19.44:51737<-->199.63.51.49:443,3.4144480228424072,0.0,0.1507652997970581,3.6183671951293945,1464,54,417.04,10426,54,normal
209,216.63.149.160:51738<-->172.181.125.40:443,29.903007984161377,0.0,1.5042226552963256,30.084453105926517,1494,54,462.7142857142857,9717,54,normal
210,104.72.116.152:51739<-->192.204.15.164:443,29.908010959625244,0.0,1.503990602493286,30.079812049865723,1494,54,462.7142857142857,9717,54,normal
211,147.91.15.142:51740<-->175.104.63.158:53,0.0127618312835693,0.0,0.0048173666000366,0.0385389328002929,108,54,66.88888888888889,602,54,normal
212,40.2.223.184:51741<-->14.153.82.7:53,0.0141079425811767,0.0,0.0049116015434265,0.0392928123474121,143,54,70.77777777777777,637,54,normal
213,2.199.136.147:443<-->220.128.117.102:51742,0.9696190357208252,0.0,0.0274273615617018,1.069667100906372,1274,54,216.6,8664,54,normal
214,226.88.90.144:443<-->6.183.104.40:51743,0.4378349781036377,0.0,0.0213562202453613,1.0678110122680664,1464,54,330.96078431372547,16879,54,normal
215,252.106.98.71:51744<-->13.53.108.59:443,0.7588198184967041,0.0,0.0245702137818207,0.9090979099273682,1464,54,299.7894736842105,11392,54,normal
216,164.244.250.108:51745<-->166.14.190.56:53,0.0141699314117431,0.0,0.0055362582206726,0.0442900657653808,116,54,68.66666666666667,618,54,normal
217,204.231.0.243:51746<-->172.166.188.38:53,0.0150918960571289,0.0002410411834716,0.0054878890514373,0.043903112411499,158,54,73.33333333333333,660,54,normal
218,98.224.52.20:51747<-->155.93.195.215:443,0.4752471446990967,0.0,0.0130382691110883,0.7301430702209473,1274,54,438.0877192982456,24971,54,normal
219,202.114.168.118:51748<-->233.154.149.69:443,0.4632210731506347,0.0,0.0154758057695754,0.727362871170044,1464,54,320.5208333333333,15385,54,normal
220,238.89.85.120:51749<-->171.248.19.79:443,28.24338412284851,0.0,0.0127301905482721,55.78369498252869,1464,54,1321.092630618298,5790349,1464,normal
221,93.255.248.150:51750<-->6.172.88.187:443,0.686223030090332,0.0,0.1523609320322672,2.285413980484009,1514,54,417.6875,6683,54,normal
222,165.25.55.64:443<-->255.67.69.99:51751,8.354954957962036,0.0,0.2013365463777021,8.858808040618896,1274,54,241.2888888888889,10858,54,normal
223,228.254.134.246:51754<-->57.140.25.28:443,3.412755012512207,0.0,0.005848035845958,8.304210901260376,1514,54,1202.8430682617875,1709240,1514,normal
224,7.107.192.132:443<-->31.173.227.117:63824,1.3686130046844482,0.0,0.0571102566189236,1.5419769287109375,1292,64,255.89285714285717,7165,77,normal
225,41.99.182.32:51761<-->26.145.126.219:443,3.5808229446411133,0.0,0.1585420421932054,7.292933940887451,1274,54,325.8510638297872,15315,54,normal
226,21.230.0.150:63095<-->139.144.21.161:443,8.57564115524292,0.0,0.3509689235687256,8.77422308921814,1292,63,417.88461538461536,10865,1292,normal
227,161.243.115.230:51766<-->28.106.91.129:443,7.1132988929748535,0.0,0.4858967463175456,7.288451194763184,1466,54,424.9375,6799,54,normal
228,119.218.139.91:49391<-->66.139.161.253:443,0.0283939838409423,0.0,0.0024440433039809,0.1613068580627441,1292,65,645.179104477612,43227,1242,normal
229,46.125.162.130:51769<-->212.150.58.191:443,6.772903919219971,0.0,0.5174542835780552,7.244359970092773,1514,54,451.8,6777,54,normal
230,65.109.67.79:51770<-->34.92.46.190:443,6.766309022903442,0.0,0.0481735176139778,6.888813018798828,1274,54,809.3194444444445,116542,1274,normal
231,133.132.28.152:51777<-->189.161.194.6:443,3.619997024536133,0.0,0.0998309530862947,4.093069076538086,1514,54,455.3333333333333,19124,54,normal
232,154.164.205.206:80<-->117.35.14.11:51778,168.25698113441467,0.0004248619079589,33.68089098930359,168.40445494651794,286,54,94.66666666666669,568,54,normal
233,24.145.57.2:51778<-->105.243.46.96:80,168.33947801589966,0.0,56.124146382013954,168.37243914604187,599,54,193.25,773,54,normal
234,121.195.148.138:51779<-->10.205.72.34:443,14.717032194137571,0.0,0.991921067237854,15.870737075805664,1514,54,424.1764705882353,7211,54,normal
235,58.65.254.169:443<-->85.173.42.245:51780,2.9537389278411865,0.0,0.080923318862915,3.0750861167907715,1274,54,247.07692307692307,9636,54,normal
236,68.205.72.56:51783<-->113.201.246.29:443,1.92603611946106,0.0,0.0515228509902954,2.0609140396118164,1464,54,295.4146341463415,12112,54,normal
237,153.101.215.139:51790<-->44.78.13.186:443,7.409956932067871,0.0,0.1535868644714355,9.061625003814695,1514,54,687.9666666666667,41278,1514,normal
238,178.11.228.130:51791<-->19.198.249.150:443,0.0191390514373779,0.0,0.0058538118998209,0.0351228713989257,66,54,56.285714285714285,394,54,normal
239,115.182.29.202:51798<-->12.55.190.141:80,60.59161996841431,0.0,5.060000737508138,60.720008850097656,340,54,140.46153846153845,1826,54,normal
240,142.12.59.175:51801<-->166.107.170.84:80,60.51453185081482,0.0002038478851318,6.736910767025417,60.63219690322876,277,54,98.7,987,54,normal
241,192.221.26.74:51802<-->33.9.16.14:80,60.40424489974976,0.0,6.729723003175524,60.56750702857971,317,54,105.4,1054,54,normal
242,175.23.242.49:51805<-->46.173.23.170:443,45.00793385505676,0.0,2.862101282392229,60.104126930236816,1514,54,256.6818181818182,5647,54,normal
243,77.231.227.225:51806<-->142.143.144.19:80,60.27980184555054,0.000187873840332,6.714899778366089,60.4340980052948,276,54,99.3,993,54,normal
244,165.20.76.134:51807<-->172.225.177.44:80,60.11001515388489,8.392333984375e-05,6.7019497818417015,60.31754803657532,454,54,132.3,1323,54,normal
245,37.115.162.119:51808<-->30.32.79.202:80,59.95509004592896,0.0,6.685982995563084,60.17384696006775,317,54,105.4,1054,54,normal
246,161.140.144.168:51809<-->148.38.234.175:443,6.7134528160095215,0.0,0.1183714151382446,8.285999059677124,1464,54,479.0422535211268,34012,54,normal
247,177.251.175.251:51810<-->108.193.95.101:443,4.915920972824097,0.0,0.3482134762932272,5.919629096984863,1514,54,312.55555555555554,5626,54,normal
248,180.116.6.143:51811<-->146.152.103.244:443,4.9162209033966064,0.0,0.3698741197586059,5.917985916137695,1514,54,327.7647058823529,5572,54,normal
249,244.120.164.85:51812<-->135.214.154.134:443,14.88550901412964,0.0,0.8868967645308551,15.077244997024536,1514,54,403.6111111111111,7265,54,normal
250,157.25.186.116:51813<-->125.218.198.62:443,29.53309297561645,0.0,1.7444931198568905,29.65638303756714,1274,54,343.1111111111111,6176,54,normal
251,124.40.190.107:51822<-->40.213.97.221:443,45.00263404846192,0.0,2.858317908786592,60.02467608451843,1274,54,283.09090909090907,6228,54,normal
252,9.140.210.106:51831<-->143.57.141.217:443,44.96934294700623,0.0,2.6101339588994565,60.0330810546875,1274,54,318.2916666666667,7639,54,normal
253,200.155.156.214:51840<-->88.169.160.17:443,29.90203285217285,0.0,1.4323321864718483,30.078975915908813,1494,54,444.1363636363636,9771,54,normal
254,121.239.254.93:51841<-->138.224.37.95:443,29.895056009292603,0.0,1.4322245234534854,30.076714992523197,1494,54,444.1363636363636,9771,54,normal
255,59.91.216.2:51842<-->11.231.16.244:443,2.210376024246216,0.0,0.1450701206922531,2.32112193107605,1514,54,326.29411764705884,5547,54,normal
256,208.77.99.193:51843<-->0.57.13.13:53,0.0145001411437988,0.0001518726348876,0.0046893656253814,0.0375149250030517,121,54,68.22222222222223,614,54,normal
257,34.198.113.99:51844<-->176.64.59.163:53,1.8793740272521973,0.0,0.2197394635942247,1.9776551723480225,161,54,70.8,708,54,normal
258,51.5.6.153:51845<-->89.27.142.95:443,0.0171859264373779,0.0,0.0028657071730669,0.0974340438842773,1514,54,261.8285714285714,9164,54,normal
259,174.128.168.42:51846<-->8.55.162.54:53,0.0130598545074462,0.0,0.0050493776798248,0.0403950214385986,150,54,70.88888888888889,638,54,normal
260,180.180.147.194:51847<-->2.145.16.60:53,0.0126399993896484,0.0,0.0042825804816352,0.0385432243347168,147,54,68.9,689,54,normal
261,94.165.98.131:51848<-->124.215.158.255:443,0.6031539440155029,0.0,0.0179116175724909,0.6985530853271484,1464,54,254.35,10174,54,normal
262,119.234.86.39:51849<-->58.225.30.212:443,4.868826150894165,0.0,0.404429365606869,6.8752992153167725,1514,54,312.44444444444446,5624,54,normal
263,71.40.106.114:51850<-->74.106.2.125:443,5.708322048187256,0.0,0.1873117956248196,8.241719007492065,1464,54,258.97777777777776,11654,54,normal
264,91.236.252.212:51855<-->222.30.227.71:443,6.995325088500977,0.0,0.2833411510174091,7.366869926452637,1514,54,253.3703703703704,6841,54,normal
265,143.128.169.45:51856<-->138.119.137.51:443,21.731251001358032,0.0,2.7248523831367493,21.798819065093998,401,54,121.0,1089,54,normal
266,164.55.41.89:51869<-->229.44.237.91:443,4.4465248584747314,0.0,0.8565749420839197,14.561774015426636,571,54,84.05555555555556,1513,54,normal
267,126.181.21.222:51870<-->15.196.37.182:443,6.6305928230285645,0.0,0.2905333340167999,6.972800016403198,1514,54,312.88,7822,54,normal
268,96.171.14.247:51873<-->35.228.210.132:443,4.56879997253418,0.0,0.8602888163398293,14.6249098777771,571,54,84.05555555555556,1513,54,normal
269,223.107.91.41:51892<-->29.85.222.28:443,4.227478981018066,0.0,0.8435375269721536,14.340137958526611,571,54,84.05555555555556,1513,54,normal
270,134.218.65.14:51893<-->170.86.97.234:443,4.815731048583984,0.0,0.8748742973103243,14.872863054275513,571,54,84.05555555555556,1513,54,normal
271,11.74.169.9:51906<-->114.214.180.113:443,4.240587949752808,0.0,0.103227002280099,4.33553409576416,1464,54,324.13953488372096,13938,54,normal
272,171.198.64.187:1990<-->136.44.98.41:51907,0.0271978378295898,0.0001981258392333,0.0074630379676818,0.0298521518707275,317,54,109.0,545,54,normal
273,109.137.224.63:51907<-->151.93.207.255:1990,0.0246059894561767,0.0,0.0073782205581665,0.029512882232666,92,54,64.0,320,54,normal
274,8.63.222.222:51908<-->6.198.234.17:443,14.88121509552002,0.0,0.9469351768493652,15.150962829589844,1514,54,423.4705882352941,7199,54,normal
275,60.11.251.96:51909<-->11.215.220.37:443,1.2634620666503906,0.0,0.0555849625514103,1.44520902633667,1360,54,372.7407407407408,10064,54,normal
276,227.28.198.223:51910<-->219.1.66.28:53,0.0149610042572021,0.0,0.0049741003248426,0.0447669029235839,121,54,66.8,668,54,normal
277,134.85.179.147:51911<-->213.217.51.68:53,0.0101490020751953,0.0,0.0038496255874633,0.030797004699707,161,54,72.66666666666667,654,54,normal
278,112.186.228.111:51914<-->29.254.233.54:443,0.0190839767456054,0.0,0.0023465712865193,0.070397138595581,1514,54,241.6129032258065,7490,54,normal
279,68.204.250.161:49666<-->170.45.237.210:443,0.0479521751403808,0.0,0.0065754392872685,0.1512351036071777,1292,66,427.1666666666667,10252,1292,normal
280,100.225.137.181:51933<-->111.63.132.130:443,0.2203049659729004,0.0,0.0221030712127685,0.3315460681915283,1514,54,343.25,5492,54,normal
281,126.103.75.117:58848<-->234.39.37.169:443,16.936038970947266,0.0,0.4942867922228436,21.254332065582275,1292,63,185.9318181818182,8181,74,normal
282,13.187.61.8:51938<-->189.48.208.19:443,9.18885588645935,0.0,0.3661009623454167,9.518625020980837,1514,54,253.40740740740745,6842,54,normal
283,214.246.91.196:51939<-->193.29.105.195:443,4.909818172454834,0.0,0.406902939081192,6.510447025299072,1514,54,327.7647058823529,5572,54,normal
284,174.224.214.130:51940<-->9.72.14.233:443,8.229098796844482,0.0,0.2262351319596574,8.370699882507324,1464,54,264.94736842105266,10068,54,normal
285,69.20.69.80:51949<-->204.225.89.16:443,7.835552930831909,0.0,0.214944298202927,7.952939033508301,1514,54,440.55263157894734,16741,54,normal
286,142.66.34.3:51950<-->120.116.115.221:443,7.19050407409668,0.0,0.3353999094529585,7.378798007965088,1360,54,367.5652173913044,8454,54,normal
287,91.2.126.41:51951<-->60.169.238.1:53,0.1785471439361572,0.0,0.0259929895401,0.2079439163208007,102,54,65.55555555555556,590,54,normal
288,56.109.65.23:51952<-->72.59.100.60:53,0.173861026763916,0.0001609325408935,0.0248843729496002,0.1990749835968017,142,54,70.0,630,54,normal
289,51.134.151.214:51953<-->242.88.14.87:443,6.025236129760742,0.0,0.269355297088623,6.19517183303833,1464,54,372.25,8934,54,normal
290,90.142.126.163:51954<-->248.234.122.128:443,1.7602150440216064,0.0,0.1240238666534423,1.860357999801636,1514,54,343.25,5492,54,normal
291,136.166.234.35:51955<-->252.2.201.26:443,4.087414979934692,0.0,0.15719678572246,4.401510000228882,1514,54,239.5862068965517,6948,54,normal
292,134.160.129.207:51956<-->16.2.159.251:443,3.123342990875244,0.0,0.1414296726385752,3.3943121433258057,1464,54,413.0,10325,54,normal
293,104.168.175.104:51959<-->31.200.62.98:443,2.2671420574188232,0.0,0.1474840641021728,2.3597450256347656,1514,54,326.3529411764706,5548,54,normal
294,64.54.135.162:443<-->114.138.219.201:51964,0.3902180194854736,0.0,0.0131958937033628,0.5146398544311523,1464,54,325.625,13025,54,normal
295,241.237.30.157:51965<-->143.153.22.103:53,0.0177738666534423,0.0,0.005965769290924,0.0477261543273925,112,54,67.77777777777777,610,54,normal
296,242.208.250.49:51966<-->227.254.253.134:53,0.0198309421539306,0.0,0.0058506429195404,0.0468051433563232,154,54,72.44444444444444,652,54,normal
297,54.235.112.8:443<-->197.64.103.83:51967,0.2155618667602539,0.0,0.010730996276393,0.3541228771209717,1274,54,277.47058823529414,9434,54,normal
298,190.28.164.113:51970<-->85.75.13.196:443,14.533227920532228,0.0,0.7272507576715379,15.272265911102297,1514,54,542.5909090909091,11937,54,normal
299,110.199.129.29:51971<-->213.238.126.133:53,0.0120899677276611,0.0,0.0044744908809661,0.0357959270477294,103,54,65.77777777777777,592,54,normal
300,135.204.209.35:51972<-->3.98.85.178:53,0.0166239738464355,0.0,0.0053900182247161,0.0431201457977294,138,54,69.66666666666667,627,54,normal
301,188.217.0.26:51973<-->128.242.243.215:443,9.522417068481444,0.0,0.4610144297281901,9.681303024291992,1315,54,356.5,7843,54,normal
302,122.253.213.59:443<-->178.109.20.104:49667,0.0286061763763427,0.0,0.0077391266822814,0.1238260269165039,1292,64,546.4705882352941,9290,1292,normal
303,74.101.184.209:51974<-->49.240.130.119:443,8.082158088684082,0.0,0.323051617695735,8.399342060089111,1514,54,253.33333333333331,6840,54,normal
304,131.30.102.150:51975<-->84.59.228.20:443,4.913764953613281,0.0,0.4376391321420669,7.002226114273071,1514,54,327.6470588235294,5570,54,normal
305,79.122.1.85:51976<-->183.111.198.1:443,27.63490104675293,0.0,1.545559048652649,27.82006287574768,1494,54,504.4736842105263,9585,54,normal
306,150.132.188.8:51977<-->232.143.81.157:443,27.540364980697632,0.0,1.5399248864915636,27.718647956848145,1494,54,504.4736842105263,9585,54,normal
307,64.166.226.20:443<-->237.248.125.188:51978,6.132248163223267,0.0,0.153101607066829,6.27716588973999,1464,54,310.2857142857143,13032,54,normal
308,170.3.218.199:51979<-->198.44.206.89:443,4.343549966812134,0.0,0.8477998200584861,14.412596940994264,571,54,84.05555555555556,1513,54,normal
309,238.121.143.207:51980<-->15.108.42.183:443,4.195883989334106,0.0,0.8388150579789105,14.25985598564148,571,54,84.05555555555556,1513,54,normal
310,7.80.64.39:51981<-->168.217.44.190:443,4.244868040084839,0.0,0.8413525328916662,14.302993059158323,571,54,84.05555555555556,1513,54,normal
